symbol,time,price,upperBand,lowerBand,bandWidth,rsi,upperSlope,realSlope,lowerSlope,upperI,realI,lowerI,action
VTIQ,2020-05-13 01:16:03.574196,25.927499771118164,21.745352310312526,9.702647453176242,0.9553646806997457,74.73873654623196,0.9659767822931885,1.9015670036202048,-0.4948275448170104,13.834017691209837,12.845112359345851,11.101314404946953,not in portfolio
JD,2020-05-13 01:16:12.563864,47.34000015258789,47.22889620414327,41.38610318550516,0.14729450616482673,38.087730288163144,0.15000485760804866,0.5605972346974843,0.08768172379007438,46.97415998134273,44.20932707146032,40.980817697554045,hold
QDEL,2020-05-13 01:16:20.695976,184.91000366210938,188.64554780325332,120.57247282662948,0.7378389225125929,60.18421214442121,5.391340919960674,9.320522934643192,-0.4445200772746882,154.41785811077685,143.55253578299906,88.88184537906761,hold
TSLA,2020-05-13 01:16:28.474625,813.760009765625,830.8786914797768,732.9033031491294,0.19933919443399892,51.963593696480785,-2.6300774037636345,5.147085616837686,13.745806846758612,846.2752139920472,787.000147577542,611.48635025702,hold
SHOP,2020-05-13 01:16:37.366814,746.728271484375,760.9922752044746,617.6573829986504,0.4086656690229242,74.37275501665557,1.9708019991415044,4.412330285826726,15.34450570914326,761.405520542494,720.1111368207789,421.53139265458213,not in portfolio
NFLX,2020-05-13 01:16:45.564016,434.6700134277344,442.1204641108594,414.15353491257804,0.08904005836227384,60.35825666811803,-1.3047022838801126,0.3718657991779385,4.2355603607443255,452.3643638860486,435.2647755181612,385.1992310573255,hold
BABA,2020-05-13 01:16:53.977201,200.86990356445312,206.27469299277254,191.55328552285243,0.11901955184556728,17.582796362038096,0.006772359137364003,1.252002659128673,0.15468924610546592,215.27991594394373,196.31837326733034,190.3541896814935,hold
UNH,2020-05-13 01:17:02.918002,289.4549865722656,292.3635448508,284.46145514920005,0.07734770535210964,40.86164483646769,-0.7944427648821607,0.3812684016441231,2.1000619164388326,303.4152401434334,286.71544408086515,263.35412571951264,hold
DAL,2020-05-13 01:17:11.245819,21.100000381469727,26.03779904400814,19.991200666074867,0.26739349472881635,42.40081203392688,-0.02612137342161854,-0.0021641147670461098,-0.08479653212966556,26.378136396850675,21.708059567124096,20.59383369444243,hold
SQ,2020-05-13 01:17:20.325902,75.5999984741211,76.90958061807969,61.79741935140272,0.350830657114859,81.29395933718664,1.2718751772088361,0.7785072896017957,-0.32975563575594574,69.00087365770152,71.67418044360716,55.54199149195304,not in portfolio
BMY,2020-05-13 01:17:28.535952,63.58000183105469,62.85708762006147,59.87991265459673,0.06655419682315714,36.14717147868139,0.049558378794975766,0.426567219976169,0.13394912773214399,62.761258567204884,60.69761236390071,58.516920612883446,hold
JPM,2020-05-13 01:17:36.338247,87.83000183105469,96.40094726890719,88.19705230384672,0.11944627192036848,18.774142958825024,-0.5678118297758079,-0.4510442819168318,0.10570718613913403,100.47932399053904,91.65992258555853,86.02566932292295,already in portfolio
PFE,2020-05-13 01:17:45.063787,37.48500061035156,38.25806392716735,36.995473823076786,0.10114074930549177,15.281003142112894,0.001141199020449525,0.025671773882054563,0.14782672894075582,38.8148939600842,37.50611814812048,34.282538230540446,hold
NVAX,2020-05-13 01:17:53.630017,40.13999938964844,30.94309092958652,10.730908475320707,0.9572170594962827,53.81756418846218,1.016753466476513,3.2542537432997976,-0.5732907786567609,21.542289165272116,14.652089076255686,16.104815052484923,hold
T,2020-05-13 01:18:01.559894,29.024999618530273,30.832585493867068,28.57139437979016,0.09627822205612035,21.975472405223087,-0.020427057212549723,0.039328261987486894,-0.047669946325668226,31.576283997114682,29.063881034281714,28.810387444945654,not in portfolio
BAC,2020-05-13 01:18:09.441825,22.045000076293945,24.267780750566722,21.909219295209645,0.15119013280528698,26.171048828106663,-0.08240168562874911,-0.08686570978876369,0.006767338481733514,24.96713644617411,22.920224033184905,21.03613974109633,hold
ATVI,2020-05-13 01:18:18.190980,72.95999908447266,75.82545108502461,63.377548029965624,0.20266894070705044,47.75075840983947,0.5783989599776315,0.19985039554425138,0.1558190623831004,71.43742209877145,72.94641864833548,60.102585233418296,hold
UAL,2020-05-13 01:18:26.575566,22.78499984741211,29.60994755301149,21.314052614835187,0.39267554679715116,41.51403935512372,-0.16052886907530328,0.009104444019830063,-0.1898741223761312,32.757429920061334,23.543507419415377,22.45239825458668,hold
ABBV,2020-05-13 01:18:34.466635,90.8499984741211,88.76636486028147,80.91363544489431,0.1116702445429491,52.67784722621249,0.28764819957882165,0.9761194826951667,0.15695328639948863,85.9133283659975,83.73686514327775,78.70682195812651,hold
AAPL,2020-05-13 01:18:42.375551,313.364990234375,314.41200179663554,285.3166664162551,0.18149168620764522,68.19529848920341,2.3078755580172574,2.3526319816930967,0.0005218546387130125,301.2260832913789,301.66830672079055,263.74239797173897,hold
W,2020-05-13 01:18:50.107880,185.82000732421875,200.5772143723471,119.0467892287271,1.105391059421758,71.05498520397492,5.55348528215399,1.4219417287342584,0.7731119486718635,170.8929374297301,180.38656547888002,52.9973919596997,not in portfolio
DXCM,2020-05-13 01:18:59.787618,412.4100036621094,421.4847741011451,328.3912207719018,0.42885330747382516,59.706931267358655,6.488046296763316,6.276120769443797,1.8333933267135316,382.0082509879615,384.45685452133864,259.7143169432565,buy
BA,2020-05-13 01:19:18.092916,126.05000305175781,139.47404358753806,122.34809844127052,0.22465730696152325,27.117791431607984,-0.8863470350875714,0.27731437113747665,-0.16948862046644383,154.30830074689908,127.00552049323694,120.54863982717755,hold
BLK,2020-05-13 01:19:26.132929,454.885009765625,511.1504361315713,467.29056728639745,0.13816640969351854,25.583912092840265,0.588181027767327,-4.004723847802006,1.1495102309051362,512.0674057380674,496.7290653968925,442.6544452122591,already in portfolio
VXX,2020-05-13 01:19:33.992374,35.33000183105469,41.14040823847638,33.714591303759946,0.3307504504445878,25.406385434219843,0.12329577190555865,-0.762611873114287,-0.47651215952617165,45.33882016946508,38.04731351937821,35.76848512383163,hold
GILD,2020-05-13 01:19:41.636937,78.18000030517578,83.11162508782566,76.48737393561184,0.1197825387712851,32.856693012888556,-0.07415525407024404,0.3481345105527052,0.2862000752827848,84.65621527059672,77.33522398080399,73.20085818020347,hold
ROKU,2020-05-13 01:19:49.298945,127.6500015258789,134.75890903497233,116.03708858465657,0.18002674814385042,60.03244341881722,-0.9943636955062316,-0.25241851806640625,3.0700099963202776,141.95834009572474,130.99897003173828,95.3938692744471,hold
MRK,2020-05-13 01:20:00.417930,77.37999725341797,79.80113145375219,75.61244886851344,0.12673253801506146,46.2791991321424,-0.04011576986206275,0.21797333902387475,-0.24564648750041643,85.17962939631337,76.26915615708081,76.0488523974461,not in portfolio
TWLO,2020-05-13 01:20:09.273580,190.51199340820312,191.94032056329775,90.40768206121395,0.9562868673554649,88.5201414569612,9.078643107185384,8.456864655907475,-3.8786655057212704,129.10547922484065,146.37477829207236,86.25598348495632,not in portfolio
WFC,2020-05-13 01:20:17.460256,24.15999984741211,28.61876963447156,23.827400790943482,0.19981318176099064,3.831443984103174,-0.3575192155809337,-0.15649238984976244,0.003014594729957569,31.35816459101549,25.37917905779027,24.051242170609434,hold
IBM,2020-05-13 01:20:25.651351,120.83000183105469,125.12163329623475,119.13237823940979,0.10393471832634753,7.6549528739173525,0.07327881577995224,-0.018657456583051537,0.06101766408573472,126.66516178953484,121.89224026808098,114.16021889447794,hold
CVS,2020-05-13 01:20:35.039626,63.27000045776367,63.780727502245085,59.645272711377956,0.08561730729462132,37.57386421563264,0.08621603820390551,0.4770897253235774,0.12952977098106547,63.792370554705094,61.09014898271703,58.35729095069515,hold
CRM,2020-05-13 01:20:44.739656,177.3300018310547,179.63911764750173,154.95487649312327,0.21130030251888696,61.79076270917597,2.1169272650908715,2.4107979162415467,-0.7117358834371281,166.056389348939,167.14972310991428,148.7502686300867,hold
EQIX,2020-05-13 01:20:53.679172,665.489990234375,685.440171200561,668.3418234283452,0.049090553802664826,53.44923508597435,-0.6270242160961447,-1.966569587365905,0.7319862376533941,700.5331302538747,681.7423933797808,660.5479760857648,hold
TGT,2020-05-13 01:21:02.996151,119.70999908447266,119.19744394878454,108.03855763812952,0.14846587587021007,69.69854858884703,0.7359616869043358,1.2237314822068854,0.002702683959851928,114.53566227359508,113.10955343673479,103.06427740863948,hold
DKNG,2020-05-13 01:21:11.753858,26.3799991607666,25.69642592997581,18.959574207353292,0.6035513485994602,38.72372663614235,0.41454075399490453,0.3854477014114608,0.1746607362080425,23.241956114170165,23.240746512341854,12.861879948246935,already in portfolio
FISV,2020-05-13 01:21:20.266533,100.27999877929688,106.64037810693549,99.95862244238091,0.1692607260579313,57.59984733210069,0.300610105071995,-1.0366409074014695,0.024777974898632565,106.76515948721111,106.81559502900537,91.09065482881253,hold
CCL,2020-05-13 01:21:28.646808,13.199999809265137,15.922643613018542,12.389356470904799,0.4007521443675724,47.87879562566556,0.03335628449196595,0.04014929728721505,0.06898699934633445,15.75924443035871,13.408581876043064,10.212494545792486,hold
NOW,2020-05-13 01:21:36.280517,365.4599914550781,389.07877770561123,333.3032291303263,0.41594464524936214,64.25650098015893,4.498516747494145,0.048803528743003755,1.1036251082296689,372.4810143272416,374.5813493870977,254.13939045427077,hold
JNJ,2020-05-13 01:21:44.323309,147.32000732421875,150.12127548691976,147.31272414686933,0.06482692452998366,27.99037716827803,-0.396860767912166,0.008210025616546178,0.7739130750410741,157.47984366113317,148.13701253862524,141.1034082919918,hold
BKNG,2020-05-13 01:21:52.365541,1388.9849853515625,1493.8403131481234,1368.3656927112518,0.12447911715857933,44.15111015681761,-0.1419767731424888,-2.078289886019123,0.1442432726760879,1505.1373675212594,1416.5462136339786,1327.1305904792655,hold
PDD,2020-05-13 01:22:01.174608,58.209999084472656,56.300907722587965,44.46309145343743,0.2883837830729522,57.38040061695353,0.4123296480900265,1.3305221102130949,0.3822971828507907,53.58617557939524,49.67753720639357,40.26236851577223,hold
MRNA,2020-05-13 01:22:10.220055,62.312599182128906,63.38774290976917,42.75159730019176,0.5200957622269916,54.29878663861992,0.8936144765443724,2.480074782869709,0.8090944766298201,57.64504175639639,51.18179082158786,31.969972738314507,hold
IIVI,2020-05-13 01:22:19.826195,44.005001068115234,40.0542319728266,30.168768362866754,0.49251468386418595,64.82788528040787,0.644742704681663,1.3098511197673741,-0.09901131106685035,35.36031191872987,33.231417413967755,25.373740169993386,hold
MA,2020-05-13 01:22:27.814733,272.739990234375,283.4478438645931,268.1441605299382,0.17063706536820705,42.89617356922562,0.9050856502014107,0.05268837088969218,-0.21822699760259587,283.743701523464,277.31447817674325,244.44189948607587,hold
MARK,2020-05-13 01:22:36.461199,1.8600000143051147,1.683451415670439,0.25354856096454026,2.578503084164253,66.65534303235756,0.11815888149562802,0.16686567486222112,-0.056017091554872236,0.7866928329921179,0.8647760917891316,0.16971014406346008,hold
INO,2020-05-13 01:22:44.777441,12.902799606323242,13.097255740727494,9.846783985529829,0.7185244653644957,51.01512330830214,0.014351405479232393,0.3804476794911855,0.20615603693819734,15.03724998703311,10.300746291431029,5.7799290124549225,hold
DIS,2020-05-13 01:22:52.995172,104.53500366210938,110.94932179034268,100.66347728192295,0.12354855992675463,48.0239246696926,0.18665363483894337,0.4380592232319847,0.008353797557790222,109.92363081240318,104.35343295424731,97.94954759563596,hold
UBER,2020-05-13 01:23:00.675902,32.54990005493164,33.01857557978405,27.22742432866322,0.24335020071421293,63.076786569511675,0.3105652412877844,0.5199254164055213,-0.04064732474789535,30.932493436177992,29.688209078205166,25.934536690479067,hold
AMD,2020-05-13 01:23:09.327703,53.869998931884766,54.92639865575184,50.58960171045909,0.14868600976804833,43.17784178737927,-0.10198403043297143,0.4823375531096956,0.3017103230573735,58.87472735197622,52.032995195531136,48.709393139393235,hold
PYPL,2020-05-13 01:23:17.166460,141.5,147.2266803869326,117.0313228479307,0.3956087908651057,75.37821251604029,2.499142361968088,1.1550010567280786,-0.25296310011997575,132.79985988038945,137.76999789565355,99.34543810098666,not in portfolio
FB,2020-05-13 01:23:25.427920,210.77999877929688,215.07212581509154,198.7918756497522,0.2907896837929265,59.67805559989343,1.643147526577895,0.3592530435590601,0.5439345761834443,212.517915274835,210.2020901352612,162.11305860940593,hold
BRK-B,2020-05-13 01:23:33.206002,173.11000061035156,187.09016834254518,169.71183055882202,0.13581826853744638,1.3460642692944305,-0.26681828999980634,0.07074521192863814,-0.7293012063599494,197.13691461362228,173.89791255210764,174.85122174620457,not in portfolio
DDOG,2020-05-13 01:23:41.786797,68.19999694824219,60.35892600551717,39.44107475742228,0.5953880999113833,96.05378843395165,1.572903774571331,2.9789546852681172,-0.4797695065650486,47.391493981596106,46.024926484520755,36.07773075463181,not in portfolio
AMZN,2020-05-13 01:23:49.843799,2367.320068359375,2439.680530311343,2289.160827110532,0.0742083738567089,45.55183188767518,-13.111029305025399,4.713056421991604,28.12565660796391,2523.6719295728394,2361.7635006121736,2124.9111569476822,hold
MSFT,2020-05-13 01:23:58.034995,182.66000366210938,186.29955399682672,175.8994450266108,0.11434117062107918,48.54327180591797,0.5244084715856195,0.21686736149574398,0.5379872790010515,184.25073522353352,183.42477212023377,164.10975717531204,hold
WMT,2020-05-13 01:24:06.618799,124.06999969482422,124.30602093006655,121.52397784923033,0.10813729619081756,17.064307445681195,-0.050286051721793776,0.28358197568067867,0.011140852501220558,133.26924040376377,122.27097138362144,119.33320901904402,hold
XOM,2020-05-13 01:24:15.071986,44.20000076293945,46.13283497667419,42.54516108655824,0.19023272751385967,9.338199903120042,0.127139219856488,0.18470670216119112,0.017826740518031226,46.256801499165526,43.66651187725921,38.683329349505556,hold
TTD,2020-05-13 01:24:23.999303,309.8800048828125,321.4511510153175,283.57884166046375,0.5079399943417952,83.01687443392511,3.2530512422848306,-1.6354472601591652,2.356508332127048,321.20853286419725,317.6692486663363,188.00589905791824,not in portfolio
PTON,2020-05-13 01:24:31.360430,45.89500045776367,45.91020719870499,29.96679246560165,0.563162729650398,62.425892916975485,1.0562523469049323,0.7643284584159282,-0.24861058449885337,38.46041266083755,40.613879645048684,26.782990247259903,hold
WORK,2020-05-13 01:24:39.046811,31.05500030517578,31.455549702181024,25.682550349698857,0.24156211478926837,51.03165961331304,0.3121319863996635,0.4457463648781849,0.04692774168188298,29.508967295811505,28.96291023937624,24.27396529313585,hold
BYND,2020-05-13 01:24:46.102436,137.89999389648438,139.38926242366875,88.03074032291329,0.7635667421466885,70.50287754047253,3.2310689963812456,1.8067170328168727,0.18216983646259108,119.85349805790287,125.1811932236401,61.414233167409776,not in portfolio
HD,2020-05-13 01:24:53.605650,233.46499633789062,235.82111928807998,217.29687997949813,0.2175975887991956,67.05527267453483,1.6733046132142941,1.4903731844318446,0.32803106602500853,230.18667080084242,227.38895154355177,191.226388308518,hold
TVIX,2020-05-13 01:25:01.558659,169.0800018310547,225.7251046979311,153.51189176202985,0.6875408021920347,38.995536728663126,0.5775833070156605,-7.2775609030652415,-4.962570787976339,285.227753727059,195.25913158815297,170.41060306533396,hold
GOOG,2020-05-13 01:25:09.713528,1377.135009765625,1395.819889038219,1319.6561363524063,0.16212720685151996,50.767149232646425,6.962163574366651,5.25864512884795,2.802627430326664,1374.5091409907545,1363.0428102407882,1187.8373592351668,hold
NVDA,2020-05-13 01:25:17.994502,313.67999267578125,318.3822996165687,283.59769916272825,0.16255926872111065,57.07111248772246,1.874393238026139,3.0148903006937964,0.7899234916190854,306.3307760400275,301.84012478501046,266.1851185622784,hold
VZ,2020-05-13 01:25:27.051975,55.564998626708984,57.73426623894156,55.33373455451547,0.06207040645469911,27.153779162055102,0.007174021383968877,0.01985083053361124,-0.06738283164935294,58.87637641343559,55.98641825433987,55.81310882903797,not in portfolio
CVX,2020-05-13 01:25:35.949036,91.33000183105469,95.01030502719539,89.64069747524601,0.19719564956376348,40.65430910678735,0.41038754345661405,0.0896269954852204,0.10144829497512821,95.27772634949756,92.3210460605906,79.26233505460254,hold
GOOGL,2020-05-13 01:25:45.265485,1376.7349853515625,1394.5006755346478,1316.9213215356647,0.16578440255499294,49.09051713369167,7.078196899159787,5.742908079232744,2.891780909550562,1372.666321512456,1359.7848720265856,1181.9656605450302,already in portfolio
ADBE,2020-05-13 01:25:54.143451,365.9750061035156,372.1033824312245,345.12542005900985,0.1424134087762642,52.96402093310364,1.4133040482754267,0.709851620802239,1.2668008593155193,365.05406967007264,364.85641570589434,317.1864351726571,hold
INTC,2020-05-13 01:26:03.099234,58.650001525878906,60.8730895917101,57.35439301327037,0.07880677532710045,43.904870689277445,0.006834416630477371,0.0019405137247114148,0.0631910615617509,61.35151527928878,59.35656607328956,56.3542205564556,hold
CSCO,2020-05-13 01:26:11.877904,43.31999969482422,43.60182602989112,40.72317397010888,0.08026328451854055,44.34749190681419,0.06910081005016663,0.36813425661912613,0.006578274386050541,43.3432676953583,41.400224600265275,40.375530865168535,hold
PXD,2020-05-13 01:26:20.387395,84.31999969482422,90.09728513272236,80.94271425692608,0.27431865234374503,37.82492764742955,0.44467741542683564,-0.08059675302078467,0.07635224765910135,89.91178599483796,85.74567060328242,69.46693104617768,hold
ERI,2020-05-13 01:26:28.768370,23.31999969482422,22.793696473197773,17.696304442329573,0.5424299869874077,60.07897590524289,0.22182634869742357,0.6578358038147883,-0.017132311046475397,22.05643393535647,18.658060130788318,13.712223105595386,hold
KO,2020-05-13 01:26:36.061701,44.970001220703125,46.5672560789503,44.46074379897939,0.08363211528388972,23.661923854156214,-0.16359880652870853,0.0605973201011544,0.005180942540544094,49.01727386186178,45.02432774785739,43.955695876543366,hold
COST,2020-05-13 01:26:44.054126,305.45001220703125,309.6161843442533,302.26379612449665,0.06146533741983953,38.80228058848627,-0.1532899671512942,0.05678979674381996,0.39831264125635396,318.3285680093884,306.96299174294546,296.13245407440644,hold
CMG,2020-05-13 01:26:52.174178,932.3099975585938,932.1353255704832,855.5123306795167,0.21249761690410654,56.28141456936139,3.2145345173971793,9.48298531147971,6.824405502352699,935.9706513092839,884.7716401512944,732.4679130709633,hold
AAL,2020-05-13 01:27:01.061450,9.604999542236328,11.93627183938286,8.713728351352005,0.35528963400031616,42.11142053493302,-0.07197659774200713,0.0661193719550745,-0.04482191131488148,12.957326459878884,9.541865804302159,9.010009601228697,hold
MU,2020-05-13 01:27:10.754012,45.869998931884766,49.19599256515285,44.335007953645984,0.1656221281026996,46.836955311200136,0.05460694858108704,0.05052224913639809,-0.01591288001401158,49.176375106227525,46.85753825173449,41.93678189851318,hold
SPG,2020-05-13 01:27:19.631264,54.68000030517578,67.4098525281104,53.1611481432763,0.337747299568685,38.47037002414726,-0.5628494452719992,-0.3358209524581681,-0.035337107430491906,71.41110551194043,57.04029942982232,48.27641746734042,hold
PENN,2020-05-13 01:27:28.586693,17.760000228881836,19.15387985559069,15.265120007080212,0.4837761681036494,62.11118580487637,0.2611383293447171,0.23462682695531142,-0.0037651913724690077,17.933655438268985,17.101045067630597,11.887299735735866,hold
GE,2020-05-13 01:27:37.345026,6.014999866485596,6.660102594349244,5.914737474467895,0.15210312412680696,33.40571027772917,-0.055338306264942794,0.0034328147546568927,0.0006666675057283025,7.206029908611216,6.107388126316356,5.916350692503084,hold
HON,2020-05-13 01:27:45.300279,127.55999755859375,143.25528102080744,128.76371464569644,0.121612929241914,25.019125955223274,-0.1782814690274936,-0.6488794355250116,-0.2302109580582769,145.12483117082405,134.73686058841534,129.57334490284813,already in portfolio
ZM,2020-05-13 01:27:53.751686,161.10000610351562,164.22750610683838,135.52049194003664,0.23330672126659133,50.5547138162153,0.09821303752140474,2.0264184297020758,1.69397345471529,168.59275806845068,152.38402705406074,125.22571978990767,hold
V,2020-05-13 01:28:02.514261,180.02000427246094,184.56887429530124,175.6131233853628,0.17243676243742134,50.37812937146151,0.8124981294439089,0.08507458131704765,-0.1777296918163801,183.68324110287702,181.79178995160913,159.30220695438314,hold
SBUX,2020-05-13 01:28:12.347044,74.44499969482422,77.69388468536103,71.67183491913117,0.10877001583125682,28.731340488648783,0.0836528185399267,0.10768748041409175,0.14752007333310313,78.5696530700475,75.04447572622726,69.9818273285576,hold
PG,2020-05-13 01:28:21.538846,114.7300033569336,117.98595614361409,112.98204312396405,0.09065998997586282,31.7925768397986,-0.02138706933310387,0.35343340973355886,-0.028316215542565977,123.05240960525812,113.26238535411322,112.43504450450311,not in portfolio
PNC,2020-05-13 01:28:30.723464,99.81500244140625,108.23854331440977,97.50745583109806,0.17734596320891452,32.21345520815251,0.047896622394400255,0.07067187864388987,0.061672232549630286,109.98629362218915,101.15111928911351,91.88802137205352,hold
GRUB,2020-05-13 01:28:39.880603,61.15999984741211,55.219270395327804,41.89773094744563,0.3944461623716695,78.24004810434737,0.551442703347397,1.4204476769290753,-0.1353083871734439,49.684915343446704,46.12074684029194,38.49830929758458,not in portfolio
C,2020-05-13 01:28:50.739217,42.32400131225586,48.499381288054934,42.03904797219897,0.21331780926657795,23.514377479931795,-0.052825152420024085,-0.1973881507987407,-0.022541169542246272,49.24484949746365,44.61268666964858,39.71731405193109,hold
VTIQ,2020-05-13 01:29:00.091217,26.709999084472656,22.217240369350407,9.426759684055353,0.9964096018702486,76.5220595411238,1.0082925927763016,2.0057460443297432,-0.5267254512291697,13.786412404416339,12.727910938547618,11.137199549660632,not in portfolio
JD,2020-05-13 01:29:09.817543,47.11000061035156,47.15541480952146,41.41458412236331,0.1456734367532697,36.500132787005136,0.1437950339214123,0.5301498014535477,0.09084680415231813,46.98114603299019,44.243580433859755,40.97725698214653,hold
QDEL,2020-05-13 01:29:19.520636,182.55999755859375,188.0698565611429,120.75614441541961,0.7320911995343485,58.440162134352576,5.3253755003132035,9.039925190939833,-0.4066144319975505,154.49206920788023,143.86820824466534,88.83920152813083,hold
TSLA,2020-05-13 01:29:28.649229,810.844970703125,830.6472230818695,732.9407774064118,0.19880627053901076,51.73524237218111,-2.6943354007949734,4.802606838852612,13.775616965991464,846.3475042387072,787.3876862027752,611.4528138728832,hold
SHOP,2020-05-13 01:29:37.257220,742.7050170898438,760.0429467583707,617.919052753348,0.40712463566604434,73.17991868854837,1.867759173673372,3.9070539332147853,15.397020899350176,761.5214437211456,720.6795727174674,421.47231306559934,not in portfolio
NFLX,2020-05-13 01:29:47.109880,432.5,441.7362257288867,414.1357713414258,0.0883598723912822,58.708912009998194,-1.3363271947026996,0.10834332366487875,4.240833024015611,452.39994191072395,435.5612383031133,385.19329931114527,hold
BABA,2020-05-13 01:29:56.813937,200.2550048828125,206.19383004182868,191.52816702848384,0.1192355732475473,17.323537715992103,0.006248718313117433,1.180968668923449,0.14810948790919554,215.280505039871,196.39828650631122,190.36159190946432,hold
UNH,2020-05-13 01:30:05.911617,287.7300109863281,292.1641003378721,284.31390259181535,0.07709348096185277,39.70770243120829,-0.8087891521278391,0.18723855089785452,2.0950053186098807,303.43137982908473,286.93372766295477,263.35981439207023,hold
DAL,2020-05-13 01:30:15.579613,21.040000915527344,26.040663049234904,19.97533693550631,0.26811176765713307,42.18357285574645,-0.02553672519506116,-0.009328230103450026,-0.08609759188986402,26.37747866759578,21.716119196877553,20.595297386672677,hold
SQ,2020-05-13 01:30:24.364128,75.20999908447266,76.80695730029211,61.8270430964364,0.3488707864309257,79.94185041330718,1.2611061717533645,0.73194019830049,-0.3236433394306033,69.01298878883888,71.72656842132113,55.53511515858707,not in portfolio
BMY,2020-05-13 01:30:33.550570,63.349998474121094,62.76117975703488,59.930820059859656,0.06496214343666903,34.573577657441305,0.042047796843270806,0.399104132581113,0.13871340094434234,62.769707971900424,60.728508337220156,58.511560805519835,hold
JPM,2020-05-13 01:30:42.542683,86.9000015258789,96.55012127492472,87.86187823679404,0.12277036667985611,17.688282813706707,-0.555602969500547,-0.5626857814504139,0.08233417591051222,100.46558902272936,91.78551927253382,86.05196395943014,already in portfolio
PFE,2020-05-13 01:30:51.901663,37.349998474121094,38.25423408989852,36.972303233099524,0.10081695373561472,15.047370787887104,-0.0003585951307763796,0.010149258286205675,0.14777427153239753,38.8165812285043,37.52358097816581,34.282597245124876,hold
NVAX,2020-05-13 01:31:01.728393,39.81999969482422,30.773659951249748,10.836339514692632,0.9456130654927186,52.860637388697945,0.9911344208767652,3.1969403651223254,-0.553403070874761,21.57111059157186,14.71656662670534,16.082441381230144,hold
T,2020-05-13 01:31:11.407713,28.899999618530273,30.83832597357829,28.5396739043514,0.09744319306818637,21.55863889213235,-0.01917368857288965,0.02499980357155872,-0.050356160806921124,31.574873957395056,29.080000549999635,28.813409436237063,not in portfolio
BAC,2020-05-13 01:31:20.235117,21.8700008392334,24.287174348883962,21.854825849480296,0.15269946214291433,25.353727740105953,-0.0815261045237074,-0.10776114107957525,0.003802214247610658,24.966151417430925,22.94373139338707,21.039475505859727,hold
ATVI,2020-05-13 01:31:29.437514,72.25,75.67256622525558,63.38543319491045,0.19984326277092604,45.73108118551219,0.5626063199249116,0.11507438545796413,0.16313410142718998,71.45518881883075,73.04179165968254,60.094355814493696,hold
UAL,2020-05-13 01:31:38.360156,22.760000228881836,29.610865942638842,21.309134133655103,0.39284816127665056,41.459521967357624,-0.16014367480775224,0.00492535776166776,-0.19067722526949876,32.756996576509884,23.548208891455808,22.453301745342163,hold
ABBV,2020-05-13 01:31:48.138217,90.33999633789062,88.53333778192292,81.04066124151457,0.10794124862740873,51.020122786989766,0.26634278788740007,0.9152237052348124,0.17216912034487547,85.93729695415047,83.80537289292066,78.68970414493782,hold
AAPL,2020-05-13 01:31:56.632245,311.4100036621094,313.821794031825,285.51087198380003,0.17903578823721425,64.97461948939846,2.2537968824492327,2.1150212074393657,0.030839452781361514,301.2869218013929,301.93561884182606,263.7082906738286,hold
W,2020-05-13 01:32:06.015109,183.5500030517578,200.08255126300256,119.12545197186071,1.101233477306463,69.47943126654239,5.499887880869259,1.150896442470266,0.7996048213301933,170.9532345061754,180.691491425927,52.96758747795907,hold
DXCM,2020-05-13 01:32:14.058259,410.79998779296875,420.9659483989476,328.53804330027117,0.4268889175719426,58.70736387328014,6.444496614155393,6.083880068650886,1.8577189392421662,382.05724438089544,384.67312530973066,259.6869506291618,already in portfolio
BA,2020-05-13 01:32:22.868718,125.3499984741211,139.49747904949956,122.19452229327388,0.2258251811465766,26.805792201089545,-0.88109014525752,0.1937317350017492,-0.18310377391006516,154.30238674584245,127.09955095888962,120.56395687479946,hold
BLK,2020-05-13 01:32:31.599988,453.79998779296875,511.4384665540832,466.7755349107605,0.1389590182166434,25.226850109929728,0.603258511416635,-4.135973119024021,1.1213078201336255,512.0504435689621,496.8767208270172,442.6861729243768,already in portfolio
VXX,2020-05-13 01:32:40.259778,35.91999816894531,41.133319446451,33.83967936336346,0.3268912982722394,26.50383217695601,0.11809173930220195,-0.6897764348272067,-0.4640245830941071,45.34467470614387,37.96537365130524,35.75443660034554,hold
GILD,2020-05-13 01:32:49.480969,77.94999694824219,83.11512446790452,76.44487461656813,0.12012025713863517,32.52560454929804,-0.07386580825031892,0.32067142315764924,0.2831643207233547,84.6558896440494,77.36611995412342,73.20427340408276,hold
ROKU,2020-05-13 01:32:59.142162,127.16000366210938,134.69983464768043,116.01616419265159,0.17968852539375402,59.49624153766282,-0.999548953413348,-0.30507454943301077,3.0699296510907312,141.96417351087024,131.05820806702573,95.39395966283035,hold
MRK,2020-05-13 01:33:08.337445,77.19000244140625,79.78999685955255,75.58400368976386,0.1272441687302026,45.60006906515414,-0.03912412478615664,0.19679140688768076,-0.2487563257899412,85.17851379560298,76.29298583073403,76.0523509655218,not in portfolio
TWLO,2020-05-13 01:33:16.661095,190.25999450683594,191.78401932212688,90.46598220375205,0.9549043246187285,88.47041795622019,9.06483766281548,8.406715620809527,-3.8698749648611592,129.12101034975683,146.43119595655756,86.24609412648869,not in portfolio
